10492,pets,0.243483
10493,sports,0.495609
10493,travel,0.438338
10493,travel,0.347318
10494,art and entertainment,0.535727
10494,society,0.392417
10494,society,0.391587
10497,travel,0.611885
10497,science,0.575824
10497,art and entertainment,0.173717
105,travel,0.49665
105,travel,0.420013
105,automotive and vehicles,0.326156
10520,travel,0.503772
10520,food and drink,0.481026
10520,travel,0.468559
10536,pets,0.632859
10536,food and drink,0.317593
10536,hobbies and interests,0.299322
10537,art and entertainment,0.550412
10537,art and entertainment,0.420388
10537,travel,0.405977
10538,travel,0.534412
10538,travel,0.525186
10538,travel,0.427659
10539,travel,0.676097
10539,travel,0.500684
10539,art and entertainment,0.393159
10548,sports,0.601908
10548,travel,0.479047
10548,pets,0.436256
10551,travel,0.753601
10551,technology and computing,0.553655
10551,technology and computing,0.115506
10552,food and drink,0.47946
10552,travel,0.479331
10552,travel,0.451073
10562,travel,0.454997
10562,travel,0.448152
10562,travel,0.423683
10568,travel,0.618057
10568,travel,0.367813
10568,travel,0.305121
10575,travel,0.706434
10575,art and entertainment,0.375919
10575,food and drink,0.349043
10576,travel,0.600897
10576,pets,0.433719
10576,travel,0.425303
10585,travel,0.698302
10585,shopping,0.353393
10585,travel,0.320511
10596,travel,0.613277
10596,technology and computing,0.467972
10596,food and drink,0.457726
10603,travel,0.601169
10603,science,0.557386
10603,travel,0.524076
10604,travel,0.641574
10604,sports,0.420533
10604,science,0.4185
10605,travel,0.657967
10605,science,0.46127
10605,law, govt and politics,0.252771
10613,travel,0.48777
10613,travel,0.457584
10613,sports,0.440176
10617,travel,0.688218
10617,real estate,0.376738
10617,society,0.342654
10624,religion and spirituality,0.552169
10624,science,0.378805
10624,travel,0.332531
10626,religion and spirituality,0.668988
10626,travel,0.420858
10626,style and fashion,0.250385
1063,travel,0.738785
1063,business and industrial,0.447084
1063,travel,0.434623
10632,religion and spirituality,0.57596
10632,society,0.503088
10632,travel,0.292076
10633,travel,0.638693
10633,travel,0.29926
10633,art and entertainment,0.22393
10638,religion and spirituality,0.767555
10638,sports,0.367005
10638,technology and computing,0.32826
10641,travel,0.757179
10641,sports,0.391725
10641,home and garden,0.215097
10651,travel,0.494619
10651,law, govt and politics,0.463961
10651,technology and computing,0.311511
10661,travel,0.675027
10661,travel,0.44563
10661,travel,0.321729
10662,technology and computing,0.600985
10662,travel,0.513395
10662,automotive and vehicles,0.470719
10675,automotive and vehicles,0.652659
10675,technology and computing,0.452096
10675,real estate,0.40222
10691,travel,0.822206
10691,art and entertainment,0.356029
10691,travel,0.273612
10756,travel,0.778118
10756,sports,0.286102
10756,sports,0.229181
10759,travel,0.707004
10759,law, govt and politics,0.499258
10759,travel,0.490699
10766,travel,0.587173
10766,travel,0.434514
10766,pets,0.213339
10783,travel,0.86126
10783,hobbies and interests,0.285527
10783,religion and spirituality,0.218111
10789,travel,0.540462
10789,travel,0.508381
10789,finance,0.468896
10793,travel,0.501254
10793,food and drink,0.48716
10793,travel,0.394872
10797,travel,0.496156
10797,travel,0.477669
10797,travel,0.43967
10813,technology and computing,0.501171
10813,travel,0.463454
10813,food and drink,0.42818
10816,travel,0.460134
10816,travel,0.425606
10816,food and drink,0.39523
10818,travel,0.643296
10818,travel,0.405053
10818,automotive and vehicles,0.33147
1082,travel,0.632436
1082,law, govt and politics,0.594292
1082,travel,0.447214
10834,travel,0.619115
10834,religion and spirituality,0.453944
10834,travel,0.408962
1084,travel,0.669507
1084,sports,0.533973
1084,travel,0.514437
10845,pets,0.576003
10845,travel,0.574725
10845,travel,0.317488
10854,travel,0.538272
10854,travel,0.430062
10854,travel,0.371899
10858,travel,0.681606
10858,travel,0.284463
10858,travel,0.189177
10861,travel,0.627164
10861,travel,0.480666
10861,travel,0.447302
10863,sports,0.47123
10863,travel,0.446892
10863,travel,0.428112
10868,travel,0.644619
10868,travel,0.364204
10868,travel,0.328075
10869,travel,0.599012
10869,travel,0.572314
10869,travel,0.424548
10899,travel,0.480029
10899,art and entertainment,0.425232
10899,food and drink,0.391768
10902,travel,0.415557
10902,style and fashion,0.273929
10902,style and fashion,0.262304
10905,travel,0.504224
10905,travel,0.465673
10905,travel,0.413669
10913,travel,0.73559
10913,food and drink,0.408336
10913,travel,0.408276
10915,travel,0.567108
10915,travel,0.511365
10915,travel,0.362654
10916,travel,0.513659
10916,food and drink,0.512764
10916,food and drink,0.36997
10917,food and drink,0.488358
10917,food and drink,0.486721
10917,food and drink,0.444265
1092,real estate,0.519979
1092,travel,0.517968
1092,food and drink,0.476096
1093,law, govt and politics,0.562403
1093,home and garden,0.439475
1093,food and drink,0.417589
10934,science,0.454156
10934,travel,0.402045
10934,travel,0.366599
10951,travel,0.653374
10951,travel,0.353678
10951,home and garden,0.339304
1099,sports,0.419928
1099,travel,0.347607
1099,science,0.338094
1102,travel,0.65291
1102,travel,0.399341
1102,travel,0.368745
11041,travel,0.470058
11041,home and garden,0.428905
11041,travel,0.420278
11044,travel,0.510919
11044,home and garden,0.406113
11044,travel,0.399403
11045,travel,0.690543
11045,business and industrial,0.440572
11045,travel,0.431624
11061,travel,0.549734
11061,travel,0.467819
11061,travel,0.385551
11078,travel,0.728977
11078,travel,0.438289
11078,travel,0.428711
11079,travel,0.539834
11079,shopping,0.425784
11079,food and drink,0.410209
11084,science,0.555194
11084,art and entertainment,0.518868
11084,society,0.497949
11085,food and drink,0.527755
11085,travel,0.478062
11085,food and drink,0.431263
11086,law, govt and politics,0.706054
11086,real estate,0.624244
11086,education,0.283613
11088,style and fashion,0.549601
11088,pets,0.529607
11088,pets,0.510946
11094,travel,0.610836
11094,home and garden,0.429241
11094,travel,0.426009
11101,travel,0.67717
11101,pets,0.494652
11101,sports,0.44566
11102,travel,0.550216
11102,travel,0.459996
11102,travel,0.353142
11103,travel,0.496703
11103,automotive and vehicles,0.478114
11103,shopping,0.423671
11118,automotive and vehicles,0.575573
11118,shopping,0.56225
11118,home and garden,0.511247
11119,travel,0.744413
11119,travel,0.409038
11119,art and entertainment,0.407233
11123,travel,0.500589
11123,travel,0.494271
11123,travel,0.327435
11124,travel,0.622126
11124,food and drink,0.460713
11124,travel,0.278285
11126,travel,0.465482
11126,travel,0.419457
11126,travel,0.400054
11129,travel,0.50356
11129,travel,0.476551
11129,travel,0.446755
11135,travel,0.695964
11135,travel,0.402413
11135,automotive and vehicles,0.35465
1115,science,0.569365
1115,travel,0.475716
1115,art and entertainment,0.442823
11156,food and drink,0.537963
11156,food and drink,0.45626
11156,food and drink,0.332879
11157,health and fitness,0.996928
11157,education,0.0704085
11157,education,0.0133895
1116,travel,0.557089
1116,travel,0.406283
1116,travel,0.336163
11174,travel,0.663626
11174,food and drink,0.375355
11174,food and drink,0.334659
1118,travel,0.552058
1118,art and entertainment,0.544023
1118,travel,0.319523
11208,travel,0.716814
11208,home and garden,0.433448
11208,travel,0.357348
11210,travel,0.507747
11210,travel,0.476686
11210,food and drink,0.470709
11213,food and drink,0.566823
11213,food and drink,0.458698
11213,food and drink,0.408036
11219,travel,0.770487
11219,travel,0.44737
11219,law, govt and politics,0.446549
11222,travel,0.580452
11222,travel,0.420388
11222,travel,0.394538
11225,travel,0.585463
11225,food and drink,0.504794
11225,travel,0.44784
11227,travel,0.6114
11227,food and drink,0.453774
11227,food and drink,0.266823
11228,society,0.569176
11228,travel,0.501508
11228,art and entertainment,0.470102
11229,society,0.500778
11229,travel,0.500249
11229,travel,0.465771
11236,travel,0.497299
11236,travel,0.4014
11236,science,0.358133
11259,travel,0.675899
11259,food and drink,0.452655
11259,religion and spirituality,0.376571
1126,sports,0.508183
1126,pets,0.491219
1126,travel,0.414754
11263,travel,0.580642
11263,travel,0.503199
11263,travel,0.472401
11273,travel,0.593329
11273,real estate,0.401199
11273,travel,0.380264
11274,travel,0.660369
11274,travel,0.527136
11274,travel,0.225895
11275,travel,0.665163
11275,travel,0.430298
11275,travel,0.360147
11277,travel,0.533136
11277,travel,0.494771
11277,shopping,0.412786
11284,style and fashion,0.50215
11284,family and parenting,0.416323
11284,home and garden,0.410907
11285,family and parenting,0.461272
11285,travel,0.460656
11285,automotive and vehicles,0.437932
11286,travel,0.541975
11286,travel,0.360422
11286,health and fitness,0.323739
11302,religion and spirituality,0.54015
11302,travel,0.442776
11302,health and fitness,0.341857
11303,travel,0.722548
11303,technology and computing,0.34303
11303,education,0.291682
11322,travel,0.79315
11322,travel,0.341545
11322,travel,0.294434
11324,travel,0.655711
11324,travel,0.397641
11324,real estate,0.382567
11325,art and entertainment,0.569479
11325,travel,0.54324
11325,science,0.500029
11337,art and entertainment,0.685066
11337,travel,0.270765
11337,automotive and vehicles,0.244377
1134,pets,0.685628
1134,society,0.326719
1134,hobbies and interests,0.293286
11341,travel,0.625081
11341,religion and spirituality,0.316553
11341,food and drink,0.200239
11366,travel,0.662079
11366,shopping,0.370754
11366,travel,0.313078
11369,religion and spirituality,0.59578
11369,travel,0.510309
11369,travel,0.307918
11378,sports,0.608697
11378,travel,0.406977
11378,travel,0.338825
11381,food and drink,0.583906
11381,sports,0.452332
11381,automotive and vehicles,0.447406
11382,travel,0.68168
11382,society,0.399598
11382,food and drink,0.32053
1139,technology and computing,0.487963
1139,travel,0.481014
1139,food and drink,0.453546
11391,food and drink,0.519411
11391,law, govt and politics,0.396432
11391,travel,0.359498
11393,travel,0.457931
11393,religion and spirituality,0.412038
11393,food and drink,0.375923
11397,travel,0.607878
11397,religion and spirituality,0.310726
11397,food and drink,0.303168
11405,science,0.600108
11405,society,0.477495
11405,travel,0.469766
11407,travel,0.595504
11407,law, govt and politics,0.468641
11407,business and industrial,0.377692
11413,travel,0.523128
11413,travel,0.483207
11413,science,0.462211
11414,travel,0.753405
11414,travel,0.32769
11414,automotive and vehicles,0.309415
11418,travel,0.58924
11418,travel,0.567249
11418,automotive and vehicles,0.310421
11421,sports,0.621699
11421,science,0.330869
11421,travel,0.279867
11426,travel,0.621314
11426,travel,0.304834
11426,society,0.253938
11428,automotive and vehicles,0.520436
11428,sports,0.419888
11428,travel,0.357193
1143,travel,0.527378
1143,travel,0.453722
1143,travel,0.389214
11442,sports,0.615435
11442,travel,0.378758
11442,technology and computing,0.28779
11447,law, govt and politics,0.604078
11447,travel,0.47113
11447,travel,0.449885
11448,travel,0.611352
11448,travel,0.411884
11448,food and drink,0.312433
11452,sports,0.609594
11452,travel,0.471715
11452,travel,0.366795
11457,travel,0.575124
11457,travel,0.569811
11457,technology and computing,0.401894
11466,art and entertainment,0.525904
11466,travel,0.403966
11466,technology and computing,0.391485
11469,travel,0.832324
11469,pets,0.316293
11469,travel,0.28871
11488,art and entertainment,0.570927
11488,travel,0.497951
11488,travel,0.439153
11489,travel,0.832346
11489,law, govt and politics,0.231996
11489,sports,0.220706
11495,family and parenting,0.54459
11495,travel,0.3598
11495,business and industrial,0.309605
11496,travel,0.669587
11496,home and garden,0.361359
11496,food and drink,0.29945
11497,food and drink,0.53035
11497,travel,0.371583
11497,food and drink,0.352341
11498,art and entertainment,0.46296
11498,food and drink,0.436208
11498,food and drink,0.397146
11499,travel,0.623205
11499,food and drink,0.315312
11499,food and drink,0.309927
11500,food and drink,0.517741
11500,travel,0.479276
11500,food and drink,0.47499
11501,technology and computing,0.54958
11501,food and drink,0.459278
11501,food and drink,0.408232
11502,food and drink,0.500195
11502,food and drink,0.439437
11502,food and drink,0.39957
11503,travel,0.518082
11503,education,0.394538
11503,food and drink,0.36081
11504,art and entertainment,0.586165
11504,food and drink,0.453086
11504,food and drink,0.34935
11505,travel,0.538436
11505,travel,0.220204
11505,law, govt and politics,0.172031
11532,automotive and vehicles,0.589014
11532,science,0.501487
11532,food and drink,0.432817
11550,travel,0.531121
11550,travel,0.314229
11550,sports,0.295534
11551,travel,0.584878
11551,food and drink,0.413931
11551,food and drink,0.327183
11556,pets,0.286098
11556,art and entertainment,0.251365
11556,shopping,0.232367
11558,travel,0.743948
11558,law, govt and politics,0.427221
11558,travel,0.423338
11562,technology and computing,0.508083
11562,travel,0.446878
11562,travel,0.419267
1157,travel,0.471306
1157,style and fashion,0.463126
1157,travel,0.442201
11573,travel,0.586439
11573,travel,0.58594
11573,travel,0.535716
11574,travel,0.511505
11574,health and fitness,0.445588
11574,sports,0.442019
11575,automotive and vehicles,0.454978
11575,travel,0.441361
11575,travel,0.420532
11579,travel,0.57221
11579,travel,0.450907
11579,hobbies and interests,0.388563
11593,travel,0.705757
11593,technology and computing,0.438775
11593,food and drink,0.341199
11594,travel,0.956253
11594,real estate,0.195488
11594,sports,0.158189
11597,travel,0.531038
11597,shopping,0.307046
11597,travel,0.288129
11599,travel,0.518467
11599,business and industrial,0.500083
11599,automotive and vehicles,0.486582
11600,travel,0.737766
11600,travel,0.408464
11600,automotive and vehicles,0.408253
11602,science,0.674813
11602,travel,0.381762
11602,art and entertainment,0.35527
11606,travel,0.569591
11606,art and entertainment,0.352204
11606,food and drink,0.2833
11611,travel,0.64011
11611,travel,0.601442
11611,business and industrial,0.267849
11612,travel,0.585339
11612,travel,0.455562
11612,food and drink,0.368164
11613,travel,0.649048
11613,travel,0.527539
11613,travel,0.358656
11618,travel,0.675145
11618,hobbies and interests,0.396922
11618,travel,0.38228
11619,travel,0.516128
11619,travel,0.470727
11619,travel,0.427109
11620,travel,0.505356
11620,food and drink,0.346979
11620,food and drink,0.252681
11631,travel,0.66205
11631,food and drink,0.303101
11631,travel,0.27428
11632,travel,0.665698
11632,travel,0.506768
11632,pets,0.266243
11636,travel,0.76301
11636,health and fitness,0.376056
11636,sports,0.299256
11640,food and drink,0.453736
11640,food and drink,0.363598
11640,travel,0.314037
11648,travel,0.74357
11648,travel,0.324322
11648,home and garden,0.240786
1165,travel,0.701421
1165,travel,0.347709
1165,travel,0.342419
11653,travel,0.525719
11653,real estate,0.436274
11653,travel,0.297177
11654,pets,0.558112
11654,health and fitness,0.498146
11654,travel,0.410527
11656,religion and spirituality,0.455138
11656,religion and spirituality,0.419493
11656,travel,0.303735
11660,travel,0.706661
11660,travel,0.39821
11660,art and entertainment,0.260309
11661,travel,0.736253
11661,travel,0.369548
11661,pets,0.279491
1167,travel,0.583858
1167,travel,0.543562
1167,style and fashion,0.447355
11672,travel,0.542339
11672,travel,0.425663
11672,technology and computing,0.338833
11675,travel,0.61079
11675,sports,0.395649
11675,food and drink,0.25548
11677,travel,0.642481
11677,society,0.425779
11677,travel,0.399203
1168,travel,0.636057
1168,travel,0.512808
1168,style and fashion,0.463153
11688,travel,0.549721
11688,food and drink,0.38314
11688,travel,0.32055
1169,travel,0.716644
1169,travel,0.446828
1169,travel,0.304946
11703,real estate,0.680167
11703,travel,0.3896
11703,travel,0.373016
11709,travel,0.505265
11709,travel,0.423892
11709,travel,0.393952
11712,science,0.50112
11712,business and industrial,0.458782
11712,travel,0.426302
11713,sports,0.525487
11713,travel,0.451114
11713,education,0.39659
11714,sports,0.59203
11714,travel,0.51042
11714,travel,0.420405
11724,business and industrial,0.641276
11724,food and drink,0.543387
11724,travel,0.363957
11726,shopping,0.494638
11726,travel,0.450596
11726,travel,0.290535
11731,travel,0.745215
11731,travel,0.398208
11731,pets,0.247709
11734,food and drink,0.479412
11734,travel,0.393059
11734,automotive and vehicles,0.312594
11735,travel,0.832119
11735,travel,0.317628
11735,law, govt and politics,0.215617
11750,sports,0.546185
11750,travel,0.500574
11750,technology and computing,0.452215
11753,travel,0.729046
11753,sports,0.339261
11753,art and entertainment,0.333706
11756,travel,0.603353
11756,travel,0.393904
11756,travel,0.31408
11761,travel,0.674054
11761,law, govt and politics,0.324348
11761,travel,0.305401
11764,travel,0.608398
11764,travel,0.416507
11764,travel,0.288104
11775,travel,0.704586
11775,technology and computing,0.586528
11775,law, govt and politics,0.135925
11791,travel,0.555343
11791,travel,0.50942
11791,science,0.474406
11792,travel,0.704586
11792,technology and computing,0.586528
11792,law, govt and politics,0.135925
11817,sports,0.596304
11817,travel,0.566956
11817,art and entertainment,0.447509
11818,travel,0.67037
11818,automotive and vehicles,0.431258
11818,education,0.413483
11822,travel,0.513737
11822,art and entertainment,0.44745
11822,travel,0.407694
11823,travel,0.510217
11823,travel,0.286317
11823,home and garden,0.261815
11826,religion and spirituality,0.5129
11826,travel,0.504557
11826,sports,0.348107
11835,travel,0.475885
11835,food and drink,0.41179
11835,travel,0.343554
11841,travel,0.704586
11841,technology and computing,0.586528
11841,law, govt and politics,0.135925
11852,travel,0.408975
11852,law, govt and politics,0.402943
11852,travel,0.347997
11872,travel,0.749373
11872,science,0.356873
11872,travel,0.321246
11883,food and drink,0.561951
11883,food and drink,0.450892
11883,travel,0.383682
11887,travel,0.578685
11887,travel,0.451838
11887,travel,0.408884
11902,travel,0.542225
11902,travel,0.389145
11902,food and drink,0.279457
12141,food and drink,0.595111
12141,travel,0.41762
12141,sports,0.30579
12143,art and entertainment,0.703879
12143,travel,0.513266
12143,food and drink,0.408384
12144,sports,0.520719
12144,travel,0.466727
12144,religion and spirituality,0.297838
12165,travel,0.564522
12165,sports,0.458012
12165,travel,0.426846
12167,travel,0.463998
12167,food and drink,0.417234
12167,food and drink,0.386162
12168,travel,0.696158
12168,travel,0.432645
12168,food and drink,0.384492
12175,travel,0.500644
12175,travel,0.493065
12175,food and drink,0.35322
12176,travel,0.658344
12176,science,0.500055
12176,travel,0.458482
12191,travel,0.508179
12191,sports,0.365635
12191,food and drink,0.347579
12194,travel,0.681816
12194,travel,0.466308
12194,travel,0.463173
12201,travel,0.46041
12201,business and industrial,0.322624
12201,art and entertainment,0.304529
12213,science,0.735942
12213,technology and computing,0.23848
12213,food and drink,0.219201
12237,real estate,0.576939
12237,education,0.576475
12237,law, govt and politics,0.575517
12239,real estate,0.706703
12239,business and industrial,0.451223
12239,science,0.324197
1224,travel,0.842156
1224,travel,0.401459
1224,travel,0.230337
12240,travel,0.632567
12240,business and industrial,0.526164
12240,technology and computing,0.303146
12242,real estate,0.706603
12242,home and garden,0.499954
12242,travel,0.499925
12243,sports,0.461303
12243,travel,0.410147
12243,travel,0.342247
12244,travel,0.589725
12244,travel,0.450186
12244,sports,0.407528
12247,travel,0.76587
12247,automotive and vehicles,0.267844
12247,business and industrial,0.26778
12248,real estate,0.606415
12248,sports,0.466161
12248,travel,0.4481
12249,real estate,0.649245
12249,travel,0.499903
12249,technology and computing,0.497905
12250,real estate,0.534183
12250,art and entertainment,0.500041
12250,art and entertainment,0.499854
12252,education,0.577368
12252,health and fitness,0.577327
12252,automotive and vehicles,0.577193
12256,automotive and vehicles,0.581742
12256,travel,0.457391
12256,real estate,0.380441
12257,food and drink,0.706911
12257,art and entertainment,0.499778
12257,science,0.223863
12258,sports,0.577198
12258,sports,0.576921
12258,travel,0.576065
12262,travel,0.57735
12262,pets,0.577337
12262,business and industrial,0.572611
12271,sports,0.561904
12271,travel,0.560253
12271,food and drink,0.277792
12272,travel,0.576956
12272,real estate,0.57694
12272,law, govt and politics,0.575517
12275,sports,0.707086
12275,law, govt and politics,0.499525
12275,sports,0.497098
12276,sports,0.707086
12276,sports,0.499986
12276,sports,0.497098
12277,family and parenting,0.538412
12277,society,0.503167
12277,law, govt and politics,0.498841
12279,travel,0.532695
12279,travel,0.447861
12279,sports,0.423958
12280,sports,0.682841
12280,law, govt and politics,0.44682
12280,health and fitness,0.444419
12283,sports,0.54021
12283,law, govt and politics,0.413551
12283,travel,0.30508
12286,sports,0.644898
12286,sports,0.564058
12286,travel,0.481862
12289,technology and computing,0.563812
12289,food and drink,0.332675
12289,travel,0.278738
12296,travel,0.541699
12296,automotive and vehicles,0.399448
12296,pets,0.391519
12312,travel,0.624293
12312,travel,0.576734
12312,pets,0.447631
12314,business and industrial,0.577588
12314,sports,0.508961
12314,education,0.49507
12315,home and garden,0.656592
12315,law, govt and politics,0.407688
12315,automotive and vehicles,0.249742
12321,travel,0.694404
12321,pets,0.472116
12321,sports,0.408514
12327,travel,0.599262
12327,travel,0.566221
12327,technology and computing,0.40826
12342,pets,0.578669
12342,travel,0.550858
12342,travel,0.376709
12344,real estate,0.665464
12344,travel,0.499544
12344,law, govt and politics,0.498424
12364,travel,0.585052
12364,travel,0.521327
12364,travel,0.502593
12371,pets,0.693819
12371,travel,0.354359
12371,travel,0.226323
12384,sports,0.44825
12384,shopping,0.416627
12384,travel,0.373764
12385,food and drink,0.517977
12385,travel,0.447532
12385,sports,0.445985
12390,travel,0.711503
12390,travel,0.161382
12390,travel,0.158322
12393,art and entertainment,0.574503
12393,religion and spirituality,0.554482
12393,travel,0.505778
12396,travel,0.548665
12396,automotive and vehicles,0.418527
12396,food and drink,0.363394
12399,travel,0.748506
12399,food and drink,0.290918
12399,science,0.272006
124,law, govt and politics,0.626551
124,travel,0.568097
124,finance,0.42557
12409,sports,0.489016
12409,shopping,0.452014
12409,travel,0.334965
1241,travel,0.63811
1241,travel,0.499361
1241,travel,0.470844
12413,travel,0.908784
12413,automotive and vehicles,0.19522
12413,pets,0.182394
12431,travel,0.44166
12431,automotive and vehicles,0.439358
12431,sports,0.30372
12436,real estate,0.668246
12436,automotive and vehicles,0.500003
12436,travel,0.499816
12438,travel,0.548513
12438,society,0.482043
12438,real estate,0.460163
1244,travel,0.574809
1244,travel,0.436333
1244,travel,0.418617
12442,travel,0.579075
12442,art and entertainment,0.458172
12442,business and industrial,0.384995
12452,health and fitness,0.604198
12452,travel,0.515799
12452,food and drink,0.426765
12465,travel,0.623493
12465,travel,0.483629
12465,travel,0.407411
12468,education,0.571843
12468,law, govt and politics,0.498425
12468,food and drink,0.491064
12469,real estate,0.706604
12469,law, govt and politics,0.498413
12469,education,0.469884
12470,real estate,0.706603
12470,food and drink,0.499856
12470,law, govt and politics,0.498412
12471,business and industrial,0.520046
12471,law, govt and politics,0.43274
12471,law, govt and politics,0.424669
12478,travel,0.518884
12478,travel,0.507198
12478,travel,0.346928
12480,travel,0.575069
12480,travel,0.402621
12480,travel,0.270584
12485,science,0.558349
12485,travel,0.556097
12485,art and entertainment,0.474704
12491,travel,0.807675
12491,pets,0.31075
12491,sports,0.272921
12502,travel,0.64047
12502,sports,0.572468
12502,travel,0.410948
12503,technology and computing,0.655013
12503,travel,0.569042
12503,art and entertainment,0.374171
12515,business and industrial,0.556209
12515,science,0.357444
12515,travel,0.302862
12516,travel,0.54543
12516,travel,0.489972
12516,travel,0.381031
12517,travel,0.654062
12517,travel,0.522843
12517,pets,0.414637
12522,travel,0.999999
12522,law, govt and politics,0.000647314
12522,finance,0.000339383
12524,travel,0.640436
12524,travel,0.542383
12524,sports,0.347789
12526,travel,0.716422
12526,travel,0.24456
12526,travel,0.22652
12527,food and drink,0.451454
12527,travel,0.442508
12527,food and drink,0.416024
12530,shopping,0.622541
12530,food and drink,0.474192
12530,travel,0.351601
12545,travel,0.715986
12545,travel,0.428463
12545,automotive and vehicles,0.350142
12556,sports,0.597823
12556,food and drink,0.453661
12556,travel,0.369176
12557,travel,0.583124
12557,shopping,0.454958
12557,education,0.349178
12561,travel,0.624401
12561,travel,0.483636
12561,travel,0.306658
12562,travel,0.586722
12562,health and fitness,0.177237
12562,travel,0.155777
12564,business and industrial,0.575602
12564,technology and computing,0.57186
12564,travel,0.559023
12571,food and drink,0.677308
12571,travel,0.44715
12571,sports,0.443633
12585,travel,0.57574
12585,sports,0.476645
12585,technology and computing,0.430736
126,travel,0.612462
126,travel,0.499167
126,travel,0.462679
12615,education,0.560767
12615,law, govt and politics,0.382596
