9919|climbing|0.999492
9919|sports|0.017201
9919|climbing|0.017201
9919|rockclimbing|0.017201
9919|education|0.0140617
9919|school|0.0140617
9914|sports|0.597081
9914|climbing|0.597081
9914|travel|0.477534
9914|touristfacilities|0.477534
9914|hotel|0.477534
9914|travel|0.41743
9914|transports|0.41743
9914|publictransport|0.41743
9912|society|0.576985
9912|dating|0.576985
9912|sports|0.574121
9912|hockey|0.574121
9912|fieldhockey|0.574121
9912|science|0.524247
9912|socialscience|0.524247
9912|history|0.524247
9895|travel|0.587552
9895|touristdestinations|0.587552
9895|nationalparks|0.587552
9895|sports|0.381492
9895|fishing|0.381492
9895|foodanddrink|0.315601
9895|beverages|0.315601
9895|alcoholicbeverages|0.315601
9895|cocktailsandbeer|0.315601
9894|travel|0.587659
9894|touristfacilities|0.587659
9894|hotel|0.587659
9894|travel|0.362353
9894|touristdestinations|0.362353
9894|italy|0.362353
9894|realestate|0.263913
9894|apartments|0.263913
9887|science|0.550534
9887|socialscience|0.550534
9887|history|0.550534
9887|medievalhistory|0.550534
9887|law,govtandpolitics|0.446065
9887|armedforces|0.446065
9887|army|0.446065
9887|travel|0.379301
9887|touristdestinations|0.379301
9887|spas|0.379301
9879|religionandspirituality|0.783147
9879|buddhism|0.783147
9879|travel|0.273427
9879|touristfacilities|0.273427
9879|hotel|0.273427
9879|travel|0.231884
9879|hotels|0.231884
9878|religionandspirituality|0.574104
9878|buddhism|0.574104
9878|law,govtandpolitics|0.571434
9878|government|0.571434
9878|stateandlocalgovernment|0.571434
9878|sports|0.558986
9878|boxing|0.558986
9862|travel|0.773221
9862|touristdestinations|0.773221
9862|australiaandnewzealand|0.773221
9862|foodanddrink|0.351694
9862|dessertsandbaking|0.351694
9862|foodanddrink|0.285247
9862|beverages|0.285247
9862|alcoholicbeverages|0.285247
9862|cocktailsandbeer|0.285247
9857|travel|0.654182
9857|touristdestinations|0.654182
9857|australiaandnewzealand|0.654182
9857|travel|0.353933
9857|touristdestinations|0.353933
9857|nationalparks|0.353933
9857|travel|0.268298
9857|touristfacilities|0.268298
9857|hotel|0.268298
9852|travel|0.50849
9852|touristdestinations|0.50849
9852|nationalparks|0.50849
9852|healthandfitness|0.305625
9852|exercise|0.305625
9852|travel|0.30312
9852|touristfacilities|0.30312
9852|camping|0.30312
9845|travel|0.554028
9845|touristdestinations|0.554028
9845|italy|0.554028
9845|travel|0.547362
9845|touristdestinations|0.547362
9845|spas|0.547362
9845|travel|0.488229
9845|touristfacilities|0.488229
9845|hotel|0.488229
9843|travel|0.628285
9843|touristdestinations|0.628285
9843|italy|0.628285
9843|travel|0.409421
9843|transports|0.409421
9843|publictransport|0.409421
9843|automotiveandvehicles|0.405073
9843|boatsandwatercraft|0.405073
9842|travel|0.620072
9842|touristdestinations|0.620072
9842|italy|0.620072
9842|travel|0.510332
9842|touristfacilities|0.510332
9842|hotel|0.510332
9842|foodanddrink|0.185723
9841|travel|0.739134
9841|touristdestinations|0.739134
9841|italy|0.739134
9841|travel|0.464238
9841|touristfacilities|0.464238
9841|hotel|0.464238
9841|travel|0.362334
9841|transports|0.362334
9841|publictransport|0.362334
9838|travel|0.527064
9838|touristdestinations|0.527064
9838|italy|0.527064
9838|travel|0.429594
9838|transports|0.429594
9838|publictransport|0.429594
9838|travel|0.328093
9838|hotels|0.328093
9827|travel|0.515103
9827|touristfacilities|0.515103
9827|hotel|0.515103
9827|foodanddrink|0.43248
9827|beverages|0.43248
9827|alcoholicbeverages|0.43248
9827|cocktailsandbeer|0.43248
9827|science|0.411779
9827|socialscience|0.411779
9827|history|0.411779
9827|medievalhistory|0.411779
9825|travel|0.651155
9825|touristdestinations|0.651155
9825|africa|0.651155
9825|homeandgarden|0.495202
9825|travel|0.419397
9825|touristdestinations|0.419397
9825|nationalparks|0.419397
9813|styleandfashion|0.684812
9813|beauty|0.684812
9813|cologne|0.684812
9813|travel|0.53587
9813|touristdestinations|0.53587
9813|mexicoandcentralamerica|0.53587
9813|technologyandcomputing|0.442991
9813|internettechnology|0.442991
9813|websearch|0.442991
9808|travel|0.425392
9808|touristfacilities|0.425392
9808|hotel|0.425392
9808|travel|0.399696
9808|touristdestinations|0.399696
9808|southamerica|0.399696
9808|automotiveandvehicles|0.308618
9808|boatsandwatercraft|0.308618
9806|sports|0.576696
9806|skiing|0.576696
9806|sports|0.571825
9806|walking|0.571825
9806|foodanddrink|0.269029
9804|sports|0.299142
9804|walking|0.299142
9804|technologyandcomputing|0.298762
9804|hardware|0.298762
9804|computer|0.298762
9804|portablecomputer|0.298762
9804|laptop|0.298762
9804|automotiveandvehicles|0.284816
9804|cars|0.284816
9802|law,govtandpolitics|0.50088
9802|government|0.50088
9802|legislative|0.50088
9802|foodanddrink|0.469806
9802|food|0.469806
9802|salads|0.469806
9802|travel|0.454908
9802|touristdestinations|0.454908
9802|seasideresort|0.454908
9800|travel|0.635633
9800|touristdestinations|0.635633
9800|seasideresort|0.635633
9800|travel|0.509262
9800|touristfacilities|0.509262
9800|hotel|0.509262
9800|sports|0.209532
9800|swimming|0.209532
9798|travel|0.575609
9798|touristfacilities|0.575609
9798|hotel|0.575609
9798|travel|0.498787
9798|touristdestinations|0.498787
9798|nationalparks|0.498787
9798|travel|0.297635
9798|hotels|0.297635
9797|travel|0.698762
9797|touristdestinations|0.698762
9797|canada|0.698762
9797|travel|0.381578
9797|transports|0.381578
9797|publictransport|0.381578
9797|sports|0.332659
9797|bicycling|0.332659
9797|mountainbiking|0.332659
9795|travel|0.975028
9795|touristdestinations|0.975028
9795|canada|0.975028
9795|travel|0.0432391
9795|touristfacilities|0.0432391
9795|hotel|0.0432391
9795|artandentertainment|0.0343737
9795|showsandevents|0.0343737
9795|festival|0.0343737
9794|travel|0.592875
9794|touristdestinations|0.592875
9794|canada|0.592875
9794|travel|0.487087
9794|touristdestinations|0.487087
9794|france|0.487087
9794|artandentertainment|0.428142
9794|showsandevents|0.428142
9794|festival|0.428142
9791|travel|0.601025
9791|touristdestinations|0.601025
9791|italy|0.601025
9791|travel|0.462763
9791|touristfacilities|0.462763
9791|hotel|0.462763
9791|religionandspirituality|0.36813
9791|christianity|0.36813
9791|catholicism|0.36813
9786|travel|0.710538
9786|touristdestinations|0.710538
9786|italy|0.710538
9786|travel|0.312268
9786|touristfacilities|0.312268
9786|hotel|0.312268
9786|science|0.266037
9786|socialscience|0.266037
9786|history|0.266037
9786|medievalhistory|0.266037
9778|travel|0.381752
9778|touristfacilities|0.381752
9778|bedandbreakfast|0.381752
9778|travel|0.362569
9778|touristfacilities|0.362569
9778|hotel|0.362569
9778|science|0.345842
9778|socialscience|0.345842
9778|history|0.345842
9778|medievalhistory|0.345842
9777|travel|0.531391
9777|touristfacilities|0.531391
9777|hotel|0.531391
9777|artandentertainment|0.428997
9777|showsandevents|0.428997
9777|festival|0.428997
9777|travel|0.393161
9777|touristdestinations|0.393161
9777|spas|0.393161
9776|travel|0.751663
9776|touristdestinations|0.751663
9776|nationalparks|0.751663
9776|travel|0.33338
9776|touristfacilities|0.33338
9776|hotel|0.33338
9776|sports|0.258591
9776|canoeingandkayaking|0.258591
9773|travel|0.786244
9773|touristfacilities|0.786244
9773|hotel|0.786244
9773|travel|0.261078
9773|touristdestinations|0.261078
9773|mexicoandcentralamerica|0.261078
9773|homeandgarden|0.25475
9773|bedandbath|0.25475
9773|bedroom|0.25475
9770|travel|0.795214
9770|touristdestinations|0.795214
9770|australiaandnewzealand|0.795214
9770|travel|0.407457
9770|touristdestinations|0.407457
9770|nationalparks|0.407457
9770|law,govtandpolitics|0.407415
9770|government|0.407415
9770|headsofstate|0.407415
9768|travel|0.4633
9768|touristfacilities|0.4633
9768|hotel|0.4633
9768|foodanddrink|0.432194
9768|beverages|0.432194
9768|alcoholicbeverages|0.432194
9768|cocktailsandbeer|0.432194
9768|foodanddrink|0.398284
9767|pets|0.515708
9767|dogs|0.515708
9767|travel|0.484074
9767|touristdestinations|0.484074
9767|canada|0.484074
9767|travel|0.246597
9767|touristdestinations|0.246597
9767|nationalparks|0.246597
9765|travel|0.623096
9765|touristdestinations|0.623096
9765|australiaandnewzealand|0.623096
9765|travel|0.468214
9765|specialtytravel|0.468214
9765|vineyards|0.468214
9765|artandentertainment|0.408452
9765|visualartanddesign|0.408452
9765|artmuseumsandgalleries|0.408452
9762|travel|0.684228
9762|touristdestinations|0.684228
9762|mexicoandcentralamerica|0.684228
9762|foodanddrink|0.526886
9762|beverages|0.526886
9762|alcoholicbeverages|0.526886
9762|wine|0.526886
9762|travel|0.411782
9762|touristfacilities|0.411782
9762|hotel|0.411782
9758|travel|0.603923
9758|touristdestinations|0.603923
9758|australiaandnewzealand|0.603923
9758|travel|0.514206
9758|specialtytravel|0.514206
9758|vineyards|0.514206
9758|travel|0.327427
9758|touristfacilities|0.327427
9758|hotel|0.327427
9754|artandentertainment|0.601503
9754|visualartanddesign|0.601503
9754|artmuseumsandgalleries|0.601503
9754|technologyandcomputing|0.500154
9754|consumerelectronics|0.500154
9754|telephones|0.500154
9754|travel|0.465838
9754|touristdestinations|0.465838
9754|australiaandnewzealand|0.465838
9744|travel|0.484635
9744|transports|0.484635
9744|airtravel|0.484635
9744|airports|0.484635
9744|homeandgarden|0.471369
9744|travel|0.43462
9744|touristfacilities|0.43462
9744|hotel|0.43462
9742|travel|0.706876
9742|touristfacilities|0.706876
9742|camping|0.706876
9742|travel|0.499461
9742|touristdestinations|0.499461
9742|nationalparks|0.499461
9742|travel|0.4934
9742|touristdestinations|0.4934
9742|australiaandnewzealand|0.4934
9739|travel|0.606703
9739|touristfacilities|0.606703
9739|hotel|0.606703
9739|travel|0.361713
9739|touristdestinations|0.361713
9739|mexicoandcentralamerica|0.361713
9739|foodanddrink|0.358903
9730|society|0.577077
9730|unrestandwar|0.577077
9730|travel|0.435877
9730|transports|0.435877
9730|airtravel|0.435877
9730|airports|0.435877
9730|travel|0.263085
9730|touristfacilities|0.263085
9730|hotel|0.263085
9728|travel|0.566417
9728|touristfacilities|0.566417
9728|hotel|0.566417
9728|travel|0.440539
9728|touristdestinations|0.440539
9728|mexicoandcentralamerica|0.440539
9728|foodanddrink|0.272674
9680|religionandspirituality|0.577398
9680|buddhism|0.577398
9680|sports|0.57727
9680|trekking|0.57727
9680|technologyandcomputing|0.577248
9680|consumerelectronics|0.577248
9680|gamesystemsandconsoles|0.577248
9680|nintendo|0.577248
9671|travel|0.448097
9671|touristdestinations|0.448097
9671|africa|0.448097
9671|travel|0.419962
9671|travel|0.410268
9671|touristfacilities|0.410268
9671|hotel|0.410268
967|travel|0.611153
967|touristdestinations|0.611153
967|australiaandnewzealand|0.611153
967|travel|0.446581
967|touristdestinations|0.446581
967|nationalparks|0.446581
967|travel|0.368688
967|touristdestinations|0.368688
967|seasideresort|0.368688
9664|travel|0.476468
9664|touristdestinations|0.476468
9664|australiaandnewzealand|0.476468
9664|travel|0.385601
9664|touristdestinations|0.385601
9664|nationalparks|0.385601
9664|artandentertainment|0.384948
9664|showsandevents|0.384948
9664|festival|0.384948
9661|travel|0.598235
9661|touristfacilities|0.598235
9661|hotel|0.598235
9661|travel|0.34809
9661|hotels|0.34809
9661|society|0.338603
9661|dating|0.338603
966|travel|0.726394
966|specialtytravel|0.726394
966|vineyards|0.726394
966|foodanddrink|0.403195
966|beverages|0.403195
966|alcoholicbeverages|0.403195
966|wine|0.403195
966|travel|0.370772
966|touristdestinations|0.370772
966|australiaandnewzealand|0.370772
9658|travel|0.568878
9658|touristdestinations|0.568878
9658|seasideresort|0.568878
9658|travel|0.433955
9658|vacationrentals|0.433955
9658|travel|0.426211
9658|touristfacilities|0.426211
9658|hotel|0.426211
9647|travel|0.577283
9647|touristdestinations|0.577283
9647|nationalparks|0.577283
9647|travel|0.576897
9647|touristdestinations|0.576897
9647|mexicoandcentralamerica|0.576897
9647|travel|0.57681
9647|transports|0.57681
9647|airtravel|0.57681
9647|airplanes|0.57681
9645|travel|0.57624
9645|touristfacilities|0.57624
9645|bedandbreakfast|0.57624
9645|homeandgarden|0.309493
9645|bedandbath|0.309493
9645|bedroom|0.309493
9645|homeandgarden|0.30118
9644|law,govtandpolitics|0.58753
9644|lawenforcement|0.58753
9644|police|0.58753
9644|science|0.560057
9644|socialscience|0.560057
9644|history|0.560057
9644|travel|0.454261
9644|touristfacilities|0.454261
9644|bedandbreakfast|0.454261
9637|religionandspirituality|0.608442
9637|judaism|0.608442
9637|travel|0.409926
9637|touristdestinations|0.409926
9637|nationalparks|0.409926
9637|artandentertainment|0.235664
9637|music|0.235664
9632|travel|0.656756
9632|touristdestinations|0.656756
9632|nationalparks|0.656756
9632|science|0.270566
9632|weather|0.270566
9632|travel|0.268424
9632|touristfacilities|0.268424
9632|camping|0.268424
9631|travel|0.5863
9631|touristdestinations|0.5863
9631|africa|0.5863
9631|travel|0.541061
9631|touristdestinations|0.541061
9631|nationalparks|0.541061
9631|society|0.42586
9631|unrestandwar|0.42586
9630|society|0.555267
9630|unrestandwar|0.555267
9630|travel|0.371288
9630|touristdestinations|0.371288
9630|africa|0.371288
9630|travel|0.332099
9630|touristdestinations|0.332099
9630|nationalparks|0.332099
9623|foodanddrink|0.456772
9623|travel|0.392061
9623|touristfacilities|0.392061
9623|hotel|0.392061
9623|foodanddrink|0.369798
9623|food|0.369798
9623|salads|0.369798
9622|travel|0.676171
9622|touristfacilities|0.676171
9622|hotel|0.676171
9622|shopping|0.448286
9622|foodanddrink|0.258444
9622|beverages|0.258444
9622|alcoholicbeverages|0.258444
9622|cocktailsandbeer|0.258444
9621|technologyandcomputing|0.577348
9621|software|0.577348
9621|graphicssoftware|0.577348
9621|travel|0.577345
9621|touristfacilities|0.577345
9621|hotel|0.577345
9621|technologyandcomputing|0.571853
9621|internettechnology|0.571853
9621|websearch|0.571853
9620|travel|0.706924
9620|touristdestinations|0.706924
9620|canada|0.706924
9620|technologyandcomputing|0.499776
9620|internettechnology|0.499776
9620|websearch|0.499776
9620|peoplesearch|0.499776
9620|law,govtandpolitics|0.484415
9620|lawenforcement|0.484415
9620|firedepartment|0.484415
9619|travel|0.682879
9619|touristfacilities|0.682879
9619|hotel|0.682879
9619|shopping|0.442697
9619|society|0.41371
9604|technologyandcomputing|0.619502
9604|computersecurity|0.619502
9604|antivirusandmalware|0.619502
9604|science|0.598548
9604|socialscience|0.598548
9604|linguistics|0.598548
9604|translation|0.598548
9604|technologyandcomputing|0.311403
9604|software|0.311403
9604|databases|0.311403
9597|finance|0.577332
9597|investing|0.577332
9597|venturecapital|0.577332
9597|law,govtandpolitics|0.576511
9597|legalissues|0.576511
9597|civillaw|0.576511
9597|copyright|0.576511
9597|artandentertainment|0.324447
9597|movies|0.324447
9597|filmfestivalsandawards|0.324447
958|travel|0.756398
958|touristdestinations|0.756398
958|australiaandnewzealand|0.756398
958|travel|0.305745
958|transports|0.305745
958|seatravel|0.305745
958|cruises|0.305745
958|travel|0.253529
958|transports|0.253529
958|airtravel|0.253529
958|airlines|0.253529
9576|realestate|0.631232
9576|travel|0.576713
9576|touristfacilities|0.576713
9576|hotel|0.576713
9576|education|0.448167
9576|highschool|0.448167
9575|businessandindustrial|0.480727
9575|energy|0.480727
9575|coal|0.480727
9575|sports|0.371934
9575|hockey|0.371934
9575|travel|0.280369
9575|touristfacilities|0.280369
9575|hotel|0.280369
9574|artandentertainment|0.631157
9574|music|0.631157
9574|musicalinstruments|0.631157
9574|drums|0.631157
9574|travel|0.626263
9574|touristfacilities|0.626263
9574|hotel|0.626263
9574|homeandgarden|0.406076
9574|homeimprovementandrepair|0.406076
9574|powertools|0.406076
9573|travel|0.64332
9573|touristfacilities|0.64332
9573|hotel|0.64332
9573|sports|0.499077
9573|autoracing|0.499077
9573|nascar|0.499077
9573|hobbiesandinterests|0.430582
9573|games|0.430582
9573|cardgames|0.430582
9572|education|0.576031
9572|alumniandreunions|0.576031
9572|automotiveandvehicles|0.574863
9572|vehiclebrands|0.574863
9572|hyundai|0.574863
9572|travel|0.410278
9572|touristdestinations|0.410278
9572|seasideresort|0.410278
9571|travel|0.571866
9571|touristfacilities|0.571866
9571|hotel|0.571866
9571|travel|0.542142
9571|touristdestinations|0.542142
9571|themeparks|0.542142
9571|homeandgarden|0.471415
9571|homeimprovementandrepair|0.471415
9571|roofing|0.471415
9570|travel|0.770513
9570|touristfacilities|0.770513
9570|hotel|0.770513
9570|education|0.451292
9570|highschool|0.451292
9570|artandentertainment|0.436687
9570|showsandevents|0.436687
9570|classicalconcert|0.436687
957|travel|0.853732
957|touristdestinations|0.853732
957|caribbean|0.853732
957|travel|0.310279
957|transports|0.310279
957|airtravel|0.310279
957|airlines|0.310279
957|travel|0.182262
957|touristdestinations|0.182262
957|france|0.182262
9569|foodanddrink|0.512921
9569|foodanddrink|0.41426
9569|food|0.41426
9569|fastfood|0.41426
9569|travel|0.399685
9569|touristfacilities|0.399685
9569|hotel|0.399685
9568|travel|0.601994
9568|touristfacilities|0.601994
9568|hotel|0.601994
9568|travel|0.444052
9568|touristdestinations|0.444052
9568|businessandindustrial|0.376395
9568|agricultureandforestry|0.376395
9568|farmsandranches|0.376395
9567|homeandgarden|0.529077
9567|homeimprovementandrepair|0.529077
9567|locksandlocksmiths|0.529077
9567|travel|0.462372
9567|touristdestinations|0.462372
9567|nationalparks|0.462372
9567|travel|0.409104
9567|touristfacilities|0.409104
9567|hotel|0.409104
9566|travel|0.546153
9566|touristdestinations|0.546153
9566|nationalparks|0.546153
9566|law,govtandpolitics|0.447323
9566|lawenforcement|0.447323
9566|coastguard|0.447323
9566|society|0.439293
9566|unrestandwar|0.439293
9562|travel|0.530839
9562|touristfacilities|0.530839
9562|hotel|0.530839
9562|foodanddrink|0.510506
9562|beverages|0.510506
9562|alcoholicbeverages|0.510506
9562|cocktailsandbeer|0.510506
9562|travel|0.358652
9562|touristdestinations|0.358652
9562|nationalparks|0.358652
956|travel|0.680193
956|touristdestinations|0.680193
956|australiaandnewzealand|0.680193
956|travel|0.477526
956|touristfacilities|0.477526
956|hotel|0.477526
956|travel|0.387932
956|specialtytravel|0.387932
956|vineyards|0.387932
9559|foodanddrink|0.485563
9559|beverages|0.485563
9559|alcoholicbeverages|0.485563
9559|cocktailsandbeer|0.485563
9559|travel|0.459892
9559|touristfacilities|0.459892
9559|hotel|0.459892
9559|foodanddrink|0.418857
9558|travel|0.498746
9558|touristfacilities|0.498746
9558|hotel|0.498746
9558|healthandfitness|0.452891
9558|dentalcare|0.452891
9558|education|0.442779
9558|graduateschool|0.442779
9558|college|0.442779
9557|travel|0.624363
9557|touristfacilities|0.624363
9557|hotel|0.624363
9557|travel|0.424938
9557|transports|0.424938
9557|airtravel|0.424938
9557|airports|0.424938
9557|education|0.392218
9557|graduateschool|0.392218
9557|college|0.392218
9550|travel|0.450418
9550|touristfacilities|0.450418
9550|hotel|0.450418
9550|science|0.3799
9550|socialscience|0.3799
9550|history|0.3799
9550|artandentertainment|0.300446
9550|visualartanddesign|0.300446
9550|sculpture|0.300446
9549|technologyandcomputing|0.494549
9549|hardware|0.494549
9549|computerperipherals|0.494549
9549|printers,copiersandfax|0.494549
9549|faxmachines|0.494549
9549|foodanddrink|0.404522
9549|beverages|0.404522
9549|alcoholicbeverages|0.404522
9549|wine|0.404522
9549|realestate|0.372927
9545|science|0.552824
9545|socialscience|0.552824
9545|history|0.552824
9545|medievalhistory|0.552824
9545|travel|0.456222
9545|touristfacilities|0.456222
9545|hotel|0.456222
9545|travel|0.450316
9545|touristdestinations|0.450316
9545|africa|0.450316
9543|travel|0.700438
9543|touristdestinations|0.700438
9543|france|0.700438
9543|travel|0.428902
9543|specialtytravel|0.428902
9543|vineyards|0.428902
9543|travel|0.299462
9543|touristdestinations|0.299462
9543|skiresorts|0.299462
9530|travel|0.563795
9530|touristfacilities|0.563795
9530|hotel|0.563795
9530|foodanddrink|0.435404
9530|food|0.435404
9530|fastfood|0.435404
9530|travel|0.367577
9530|touristdestinations|0.367577
9530|nationalparks|0.367577
953|travel|0.77991
953|touristdestinations|0.77991
953|nationalparks|0.77991
953|sports|0.267281
953|climbing|0.267281
953|travel|0.233875
953|touristfacilities|0.233875
953|hotel|0.233875
9527|science|0.44447
9527|socialscience|0.44447
9527|history|0.44447
9527|archaeology|0.44447
9527|travel|0.422049
9527|touristfacilities|0.422049
9527|hotel|0.422049
9527|travel|0.345213
9527|touristdestinations|0.345213
9521|travel|0.399721
9521|touristfacilities|0.399721
9521|hotel|0.399721
9521|artandentertainment|0.389259
9521|dance|0.389259
9521|foodanddrink|0.386643
9512|travel|0.501613
9512|touristfacilities|0.501613
9512|hotel|0.501613
9512|travel|0.466513
9512|transports|0.466513
9512|publictransport|0.466513
9512|shopping|0.438214
9511|society|0.515692
9511|unrestandwar|0.515692
9511|religionandspirituality|0.344907
9511|christianity|0.344907
9511|catholicism|0.344907
9511|travel|0.284337
9511|touristdestinations|0.284337
9511|nationalparks|0.284337
9506|travel|0.579229
9506|touristdestinations|0.579229
9506|australiaandnewzealand|0.579229
9506|artandentertainment|0.492815
9506|showsandevents|0.492815
9506|festival|0.492815
9506|travel|0.108474
9506|transports|0.108474
9506|seatravel|0.108474
9506|cruises|0.108474
9504|travel|0.603593
9504|touristdestinations|0.603593
9504|nationalparks|0.603593
9504|travel|0.360413
9504|touristdestinations|0.360413
9504|italy|0.360413
9504|travel|0.354894
9504|touristdestinations|0.354894
9504|unitedkingdom|0.354894
9499|travel|0.73115
9499|touristdestinations|0.73115
9499|nationalparks|0.73115
9499|healthandfitness|0.310356
9499|exercise|0.310356
9499|automotiveandvehicles|0.296487
9499|campersandrvs|0.296487
9488|automotiveandvehicles|0.566979
9488|vehiclerental|0.566979
9488|travel|0.45153
9488|touristfacilities|0.45153
9488|hotel|0.45153
9488|travel|0.4101
9488|transports|0.4101
9488|publictransport|0.4101
948|travel|0.719867
948|touristdestinations|0.719867
948|nationalparks|0.719867
948|travel|0.300866
948|touristfacilities|0.300866
948|hotel|0.300866
948|pets|0.248167
9476|travel|0.477717
9476|touristfacilities|0.477717
9476|hotel|0.477717
9476|familyandparenting|0.382479
9476|children|0.382479
9476|society|0.29352
9476|welfare|0.29352
9476|healthcare|0.29352
9476|hospital|0.29352
9475|technologyandcomputing|0.619502
9475|computersecurity|0.619502
9475|antivirusandmalware|0.619502
9475|science|0.598548
9475|socialscience|0.598548
9475|linguistics|0.598548
9475|translation|0.598548
9475|technologyandcomputing|0.311403
9475|software|0.311403
9475|databases|0.311403
9462|travel|0.568198
9462|touristdestinations|0.568198
9462|skiresorts|0.568198
9462|travel|0.463659
9462|hotels|0.463659
9462|sports|0.454515
9462|skiing|0.454515
9461|travel|0.600711
9461|touristfacilities|0.600711
9461|hotel|0.600711
9461|travel|0.500158
9461|transports|0.500158
9461|airtravel|0.500158
9461|airports|0.500158
9461|travel|0.463974
9461|touristdestinations|0.463974
9461|nationalparks|0.463974
9456|travel|0.770771
9456|touristfacilities|0.770771
9456|hotel|0.770771
9456|travel|0.377485
9456|touristdestinations|0.377485
9456|mexicoandcentralamerica|0.377485
9456|sports|0.375868
9456|fishing|0.375868
9452|travel|0.513304
9452|touristfacilities|0.513304
9452|hotel|0.513304
9452|foodanddrink|0.486235
9452|travel|0.410558
9452|touristdestinations|0.410558
9452|africa|0.410558
9451|travel|0.537203
9451|touristdestinations|0.537203
9451|africa|0.537203
9451|travel|0.536541
9451|touristfacilities|0.536541
9451|hotel|0.536541
9451|foodanddrink|0.199661
9448|travel|0.613195
9448|touristdestinations|0.613195
9448|africa|0.613195
9448|travel|0.444671
9448|touristfacilities|0.444671
9448|hotel|0.444671
9448|travel|0.384052
9448|transports|0.384052
9448|airtravel|0.384052
9448|airlines|0.384052
9447|travel|0.675114
9447|touristdestinations|0.675114
9447|africa|0.675114
9447|travel|0.457725
9447|transports|0.457725
9447|airtravel|0.457725
9447|airlines|0.457725
9447|travel|0.191823
9447|transports|0.191823
9447|airtravel|0.191823
9447|airfare|0.191823
9441|travel|0.67997
9441|touristdestinations|0.67997
9441|africa|0.67997
9441|travel|0.385175
9441|touristdestinations|0.385175
9441|nationalparks|0.385175
9441|travel|0.312261
9440|travel|0.705145
9440|touristdestinations|0.705145
9440|africa|0.705145
9440|travel|0.353671
9440|touristdestinations|0.353671
9440|france|0.353671
9440|travel|0.331719
9440|touristfacilities|0.331719
9440|hotel|0.331719
9439|travel|0.55829
9439|touristdestinations|0.55829
9439|africa|0.55829
9439|travel|0.459688
9439|touristfacilities|0.459688
9439|hotel|0.459688
9439|foodanddrink|0.352987
9438|travel|0.478021
9438|touristdestinations|0.478021
9438|africa|0.478021
9438|travel|0.459348
9438|travel|0.40822
9438|touristfacilities|0.40822
9438|hotel|0.40822
9437|travel|0.837284
9437|touristdestinations|0.837284
9437|africa|0.837284
9437|travel|0.29594
9437|touristdestinations|0.29594
9437|mexicoandcentralamerica|0.29594
9437|automotiveandvehicles|0.203119
9437|trucksandsuvs|0.203119
9437|pickuptrucks|0.203119
9436|science|0.868557
9436|socialscience|0.868557
9436|linguistics|0.868557
9436|translation|0.868557
9436|technologyandcomputing|0.255028
9436|computersecurity|0.255028
9436|antivirusandmalware|0.255028
9436|technologyandcomputing|0.146291
9436|software|0.146291
9436|databases|0.146291
9433|travel|0.679501
9433|touristdestinations|0.679501
